,site_nums,Lat,Lon,solar_filenames,wind_filenames,year
0,1,33.162,-83.8,,,resource_files
1,2,33.162,-83.8,,,resource_files
2,3,35.23328,-102.87,,,resource_files
3,4,39.353056,-112.573611,,,resource_files
4,5,36.855,-119.094,,,resource_files
5,6,44.147,-73.8229,,,resource_files
6,7,42.0636,-74.4985,,,resource_files
7,8,45.7096,-121.797,,,resource_files
