,site_nums,Lat,Lon,solar_filenames,wind_filenames,year
0,1,33.162,-83.8,,,resource_files
1,2,35.23328,-83.8,,,resource_files
2,3,39.353056,-83.8,,,resource_files
3,4,33.162,-102.87,,,resource_files
4,5,35.23328,-102.87,,,resource_files
5,6,39.353056,-102.87,,,resource_files
6,7,33.162,-112.573611,,,resource_files
7,8,35.23328,-112.573611,,,resource_files
8,9,39.353056,-112.573611,,,resource_files
