Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1237575,-,-,-,39.77,-74.22,-5,18,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2013,1,1,15,30,0,57,57,1,3,1010,90.81,316.5,2.6,0.128
2013,1,1,16,30,0,5,5,0,3,1010,86.3,326,2.7,0.128
2013,1,1,17,30,0,0,0,0,2,1010,89.3,335.3,2.7,0.128
2013,1,1,18,30,0,0,0,0,2,1010,85.89,336.40000000000003,2.8000000000000003,0.128
2013,1,1,19,30,0,0,0,0,1,1010,88.24,337.5,2.8000000000000003,0.128
2013,1,1,20,30,0,0,0,-1,1,1010,84.27,339.5,2.9000000000000004,0.128
2013,1,1,21,30,0,0,0,-1,1,1010,80.64,339.90000000000003,3,0.128
2013,1,1,22,30,0,0,0,-2,0,1010,83.17,340.40000000000003,3.2,0.128
2013,1,1,23,30,0,0,0,-3,0,1010,78.4,342.20000000000005,3.4000000000000004,0.128
2013,1,2,0,30,0,0,0,-4,0,1010,74.02,346.40000000000003,3.4000000000000004,0.128
2013,1,2,1,30,0,0,0,-4,0,1010,71.4,349.90000000000003,3.2,0.128
2013,1,2,2,30,0,0,0,-4,-1,1010,74.72,351.40000000000003,3,0.128
2013,1,2,3,30,0,0,0,-5,-1,1010,73.27,351.90000000000003,2.9000000000000004,0.128
2013,1,2,4,30,0,0,0,-5,-1,1010,72.66,353.20000000000005,2.8000000000000003,0.128
2013,1,2,5,30,0,0,0,-5,-1,1010,72.24,352.70000000000005,2.7,0.128
2013,1,2,6,30,0,0,0,-5,-1,1010,71.89,349.5,2.5,0.128
2013,1,2,7,30,0,8,8,-5,-1,1010,71.8,342.3,2.7,0.128
2013,1,2,8,30,329,58,117,-5,-1,1010,68.99,335.20000000000005,3.2,0.128
2013,1,2,9,30,415,101,230,-6,0,1010,63.120000000000005,327.3,3.5,0.128
2013,1,2,10,30,460,134,320,-6,0,1010,63.940000000000005,318.70000000000005,3.7,0.128
2013,1,2,11,30,533,140,382,-5,0,1010,64.89,312.40000000000003,3.9000000000000004,0.128
2013,1,2,12,30,864,84,477,-5,1,1010,61.14,309.3,4,0.128
2013,1,2,13,30,842,77,421,-5,1,1010,61.730000000000004,310.20000000000005,4,0.128
2013,1,2,14,30,769,67,310,-5,1,1010,62.15,314.70000000000005,3.8000000000000003,0.128
2013,1,2,15,30,606,49,162,-5,0,1010,68.07000000000001,319.90000000000003,3.1,0.128
2013,1,2,16,30,170,13,18,-4,0,1010,70.65,321.20000000000005,2.5,0.128
2013,1,2,17,30,0,0,0,-4,0,1010,71.60000000000001,319.5,2.2,0.128
2013,1,2,18,30,0,0,0,-4,0,1020,73.07000000000001,314.1,2.1,0.128
2013,1,2,19,30,0,0,0,-4,0,1020,73.58,310,2.1,0.128
2013,1,2,20,30,0,0,0,-4,0,1020,74.16,307.70000000000005,2,0.128
2013,1,2,21,30,0,0,0,-3,0,1020,74.49,306,2,0.128
2013,1,2,22,30,0,0,0,-3,0,1020,74.75,305.1,2.1,0.128
2013,1,2,23,30,0,0,0,-3,0,1020,76.21000000000001,308.6,2.3000000000000003,0.128
2013,1,3,0,30,0,0,0,-3,0,1020,77.47,314.3,2.5,0.128
2013,1,3,1,30,0,0,0,-3,0,1020,78.28,318.5,2.6,0.128
2013,1,3,2,30,0,0,0,-3,0,1020,78.59,323.90000000000003,2.6,0.128
2013,1,3,3,30,0,0,0,-3,0,1020,78.56,329.40000000000003,2.5,0.128
2013,1,3,4,30,0,0,0,-3,0,1020,78.03,336.8,2.3000000000000003,0.128
2013,1,3,5,30,0,0,0,-3,0,1020,77.38,342.40000000000003,2,0.128
2013,1,3,6,30,0,0,0,-3,0,1020,76.56,343.8,1.7000000000000002,0.128
2013,1,3,7,30,0,13,13,-3,0,1020,75.72,340.40000000000003,1.9000000000000001,0.128
2013,1,3,8,30,571,50,153,-4,0,1020,73.01,335,2.1,0.128
2013,1,3,9,30,545,82,252,-4,0,1020,71.23,319.3,2.3000000000000003,0.128
2013,1,3,10,30,620,101,353,-4,0,1020,71.14,300.90000000000003,2.7,0.128
2013,1,3,11,30,693,99,414,-4,1,1010,66.53,291,3,0.128
2013,1,3,12,30,461,158,368,-4,1,1010,66.93,284.3,3.2,0.128
2013,1,3,13,30,575,113,349,-4,1,1010,67.41,279.2,3.4000000000000004,0.128
2013,1,3,14,30,747,69,307,-4,1,1010,68.02,277.1,3.3000000000000003,0.128
2013,1,3,15,30,578,51,159,-3,0,1010,75.2,275,2.7,0.128
2013,1,3,16,30,160,13,18,-3,0,1010,77.13,270.3,2.4000000000000004,0.128
2013,1,3,17,30,0,0,0,-3,0,1010,76.91,265.8,2.6,0.128
2013,1,3,18,30,0,0,0,-3,0,1010,77.82000000000001,264,2.7,0.128
2013,1,3,19,30,0,0,0,-3,0,1010,78.66,262.3,2.8000000000000003,0.128
2013,1,3,20,30,0,0,0,-3,0,1010,79.58,258.6,3,0.128
2013,1,3,21,30,0,0,0,-2,0,1010,81.35000000000001,255.70000000000002,3.1,0.128
2013,1,3,22,30,0,0,0,-2,0,1010,83.64,254,3.3000000000000003,0.128
2013,1,3,23,30,0,0,0,-2,0,1010,86.11,255,3.6,0.128
2013,1,4,0,30,0,0,0,-1,0,1010,88.06,262.3,3.6,0.128
2013,1,4,1,30,0,0,0,-1,0,1010,89.52,268.5,3.6,0.128
2013,1,4,2,30,0,0,0,-1,0,1010,90.04,273.7,3.8000000000000003,0.128
2013,1,4,3,30,0,0,0,-1,0,1010,89.76,279.40000000000003,3.8000000000000003,0.128
2013,1,4,4,30,0,0,0,-1,0,1010,88.74,280.90000000000003,3.5,0.128
2013,1,4,5,30,0,0,0,-1,0,1010,87.32000000000001,277.6,3.3000000000000003,0.128
2013,1,4,6,30,0,0,0,-2,0,1010,86.04,273.7,3.2,0.128
2013,1,4,7,30,120,11,13,-2,0,1010,85.47,270.1,3.4000000000000004,0.128
2013,1,4,8,30,22,65,69,-1,1,1010,80.47,265.40000000000003,4.1000000000000005,0.128
2013,1,4,9,30,176,126,181,-2,2,1010,71.88,264.2,4.800000000000001,0.128
2013,1,4,10,30,154,175,238,-3,2,1010,68.35000000000001,267.1,5.1000000000000005,0.128
2013,1,4,11,30,124,202,259,-3,3,1010,64.11,266.90000000000003,5.2,0.128
2013,1,4,12,30,189,201,288,-2,3,1010,65.16,266.90000000000003,5.300000000000001,0.128
2013,1,4,13,30,807,83,415,-2,3,1010,66.48,268.2,5.2,0.128
2013,1,4,14,30,734,71,307,-2,3,1010,67.91,268.7,4.9,0.128
2013,1,4,15,30,571,52,161,-1,2,1010,74.87,268.2,4.4,0.128
2013,1,4,16,30,162,14,19,-1,1,1010,82.62,266.8,4.1000000000000005,0.128
2013,1,4,17,30,0,0,0,-1,1,1010,83.99,267.40000000000003,4.3,0.128
2013,1,4,18,30,0,0,0,-1,1,1010,84.92,268.7,4.4,0.128
2013,1,4,19,30,0,0,0,-1,1,1010,85.38,268.6,4.4,0.128
2013,1,4,20,30,0,0,0,-1,1,1010,85.76,267.1,4.2,0.128
2013,1,4,21,30,0,0,0,-1,1,1010,85.97,267.8,4.2,0.128
2013,1,4,22,30,0,0,0,-1,1,1010,85.88,270.90000000000003,4.1000000000000005,0.128
2013,1,4,23,30,0,0,0,-1,0,1010,92.03,274.8,3.9000000000000004,0.128
2013,1,5,0,30,0,0,0,-1,0,1010,91.19,279.1,3.7,0.128
2013,1,5,1,30,0,0,0,-1,0,1010,89.92,283.5,3.6,0.128
2013,1,5,2,30,0,0,0,-1,0,1010,88.38,287.1,3.4000000000000004,0.128
2013,1,5,3,30,0,0,0,-1,0,1010,86.82000000000001,288.8,3.3000000000000003,0.128
2013,1,5,4,30,0,0,0,-2,0,1020,85.36,288.5,3.3000000000000003,0.128
2013,1,5,5,30,0,0,0,-2,0,1020,84.22,286.2,3.3000000000000003,0.128
2013,1,5,6,30,0,0,0,-2,0,1020,83.55,283.7,3.2,0.128
2013,1,5,7,30,141,11,14,-2,0,1020,83.4,282,3.2,0.128
2013,1,5,8,30,599,48,156,-2,1,1020,78.57000000000001,284.5,3.6,0.128
2013,1,5,9,30,770,66,307,-2,2,1020,73.41,291.5,4,0.128
2013,1,5,10,30,829,80,418,-2,3,1020,68.57000000000001,300.8,3.9000000000000004,0.128
2013,1,5,11,30,862,85,479,-2,3,1020,68.71000000000001,306.8,3.5,0.128
2013,1,5,12,30,861,85,481,-2,4,1020,64.06,310.3,3,0.128
2013,1,5,13,30,800,87,419,-2,4,1020,64.01,310.40000000000003,2.3000000000000003,0.128
2013,1,5,14,30,499,93,255,-2,4,1020,64.62,303.5,1.6,0.128
2013,1,5,15,30,189,71,107,-1,3,1020,74.91,294.90000000000003,1.3,0.128
2013,1,5,16,30,0,13,13,-2,2,1020,71.64,287.7,1.5,0.128
2013,1,5,17,30,0,0,0,-2,1,1020,76.16,284.2,1.6,0.128
2013,1,5,18,30,0,0,0,-2,1,1020,76.91,278.7,1.5,0.128
2013,1,5,19,30,0,0,0,-2,1,1020,76.93,273,1.5,0.128
2013,1,5,20,30,0,0,0,-2,1,1020,77.71000000000001,259.5,1.5,0.128
2013,1,5,21,30,0,0,0,-1,1,1020,80.62,249.70000000000002,1.5,0.128
2013,1,5,22,30,0,0,0,-1,1,1020,83.89,242.8,1.5,0.128
2013,1,5,23,30,0,0,0,-1,2,1020,79.52,224.5,1.5,0.128
2013,1,6,0,30,0,0,0,-1,2,1020,80.3,211.9,1.7000000000000002,0.128
2013,1,6,1,30,0,0,0,0,2,1020,81.67,224.10000000000002,1.7000000000000002,0.128
2013,1,6,2,30,0,0,0,0,2,1020,83.53,226.60000000000002,1.7000000000000002,0.128
2013,1,6,3,30,0,0,0,0,2,1020,86.31,218.10000000000002,1.9000000000000001,0.128
2013,1,6,4,30,0,0,0,0,2,1010,90.18,204.3,2.2,0.128
2013,1,6,5,30,0,0,0,1,2,1010,94.79,201.4,2.3000000000000003,0.128
2013,1,6,6,30,0,0,0,1,2,1010,98.42,206.9,2.5,0.128
2013,1,6,7,30,56,11,12,2,2,1010,100,219.9,2.8000000000000003,0.128
2013,1,6,8,30,134,68,92,2,3,1010,98.27,236.20000000000002,3.2,0.128
2013,1,6,9,30,675,77,290,2,3,1010,98.31,252.8,3,0.128
2013,1,6,10,30,779,67,386,2,4,1010,91.03,262.3,2.7,0.128
2013,1,6,11,30,858,77,471,2,5,1010,83.62,266.7,2.6,0.128
2013,1,6,12,30,863,76,475,1,6,1010,74.41,269,2.5,0.128
2013,1,6,13,30,839,71,420,1,6,1010,72.10000000000001,266.2,2.2,0.128
2013,1,6,14,30,765,63,312,1,6,1010,72.36,263.3,1.6,0.128
2013,1,6,15,30,606,47,166,1,5,1010,80.61,258,1.4000000000000001,0.128
2013,1,6,16,30,206,15,22,0,3,1010,83.94,249.3,1.6,0.128
2013,1,6,17,30,0,0,0,0,3,1010,82.64,246.9,1.8,0.128
2013,1,6,18,30,0,0,0,0,3,1010,83.36,250,2,0.128
2013,1,6,19,30,0,0,0,0,3,1010,84.35000000000001,256.6,2.3000000000000003,0.128
2013,1,6,20,30,0,0,0,0,3,1010,85.62,263.7,2.4000000000000004,0.128
2013,1,6,21,30,0,0,0,1,2,1010,93.64,273.3,2.5,0.128
2013,1,6,22,30,0,0,0,1,2,1010,95.21000000000001,283.8,2.6,0.128
2013,1,6,23,30,0,0,0,1,2,1010,96.43,290.7,2.5,0.128
2013,1,7,0,30,0,0,0,1,2,1010,97.07000000000001,292.3,2.6,0.128
2013,1,7,1,30,0,0,0,1,2,1010,97.04,290.6,2.8000000000000003,0.128
2013,1,7,2,30,0,0,0,1,2,1010,96.68,294.40000000000003,3.1,0.128
2013,1,7,3,30,0,0,0,1,2,1010,96.75,299.8,3.2,0.128
2013,1,7,4,30,0,0,0,1,2,1020,96.79,304.2,3.3000000000000003,0.128
2013,1,7,5,30,0,0,0,1,2,1020,96.13,308,3.2,0.128
2013,1,7,6,30,0,0,0,1,2,1020,94.37,310.90000000000003,2.9000000000000004,0.128
2013,1,7,7,30,113,11,13,0,2,1020,92.86,309.3,2.9000000000000004,0.128
2013,1,7,8,30,558,50,152,1,3,1020,88.37,308.6,3.2,0.128
2013,1,7,9,30,739,68,301,1,5,1020,78.93,317.3,3.6,0.128
2013,1,7,10,30,824,77,416,1,6,1020,71.54,331.3,3.8000000000000003,0.128
2013,1,7,11,30,861,81,478,0,6,1020,68.33,335.6,3.5,0.128
2013,1,7,12,30,866,80,482,0,7,1020,61.07,336.40000000000003,3,0.128
2013,1,7,13,30,838,76,427,0,7,1020,59.59,337.5,2.3000000000000003,0.128
2013,1,7,14,30,764,67,318,0,6,1020,63.89,335.70000000000005,1.6,0.128
2013,1,7,15,30,603,51,171,0,5,1020,73.32000000000001,326.6,1.3,0.128
2013,1,7,16,30,201,16,24,-1,4,1020,69.31,315.70000000000005,1.5,0.128
2013,1,7,17,30,0,0,0,-1,3,1020,73.01,315.1,1.4000000000000001,0.128
2013,1,7,18,30,0,0,0,-1,3,1020,72.87,319.3,1.1,0.128
2013,1,7,19,30,0,0,0,-1,4,1020,68.06,312.1,0.8,0.128
2013,1,7,20,30,0,0,0,-1,3,1020,74.26,233.8,1,0.128
2013,1,7,21,30,0,0,0,0,2,1020,83.34,218.3,1.5,0.128
2013,1,7,22,30,0,0,0,0,1,1020,92.93,227.60000000000002,1.7000000000000002,0.128
2013,1,7,23,30,0,0,0,0,1,1020,94.74,239.20000000000002,1.8,0.128
2013,1,8,0,30,0,0,0,0,1,1020,95.51,245.60000000000002,1.8,0.128
2013,1,8,1,30,0,0,0,0,1,1020,95.65,245.10000000000002,1.7000000000000002,0.128
2013,1,8,2,30,0,0,0,0,1,1020,95.64,237.60000000000002,1.6,0.128
2013,1,8,3,30,0,0,0,0,1,1020,95.81,226.3,1.7000000000000002,0.128
2013,1,8,4,30,0,0,0,0,1,1020,96.44,218.4,1.9000000000000001,0.128
2013,1,8,5,30,0,0,0,0,1,1020,98.5,217,2.2,0.128
2013,1,8,6,30,0,0,0,1,1,1020,100,219.3,2.5,0.128
2013,1,8,7,30,0,14,14,1,2,1020,96.56,222.4,3,0.128
2013,1,8,8,30,584,48,155,1,4,1020,86.13,223.5,3.4000000000000004,0.128
2013,1,8,9,30,761,65,306,2,5,1020,82.21000000000001,215.9,3.7,0.128
2013,1,8,10,30,838,75,421,2,6,1020,76.21000000000001,217.20000000000002,4.1000000000000005,0.128
2013,1,8,11,30,604,125,405,2,7,1020,71.28,223.8,4,0.128
2013,1,8,12,30,336,186,343,2,7,1020,72.72,228.10000000000002,3.6,0.128
2013,1,8,13,30,433,146,329,2,8,1020,70.13,228.5,3.1,0.128
2013,1,8,14,30,392,112,242,3,7,1020,78.35000000000001,228.60000000000002,2.3000000000000003,0.128
2013,1,8,15,30,124,77,102,3,5,1020,92.95,224.8,1.8,0.128
2013,1,8,16,30,0,15,15,3,4,1020,96,220.8,1.8,0.128
2013,1,8,17,30,0,0,0,2,3,1020,100,220.5,1.9000000000000001,0.128
2013,1,8,18,30,0,0,0,2,3,1020,100,221.8,2,0.128
2013,1,8,19,30,0,0,0,2,3,1020,100,222,1.9000000000000001,0.128
2013,1,8,20,30,0,0,0,2,3,1020,100,224.5,1.7000000000000002,0.128
2013,1,8,21,30,0,0,0,2,3,1020,100,231.9,1.6,0.128
2013,1,8,22,30,0,0,0,2,3,1020,100,237.3,1.6,0.128
2013,1,8,23,30,0,0,0,2,3,1020,100,238.8,1.5,0.128
2013,1,9,0,30,0,0,0,2,3,1020,100,248.20000000000002,1.2000000000000002,0.128
2013,1,9,1,30,0,0,0,4,4,1020,100,258.2,0.7000000000000001,0.128
2013,1,9,2,30,0,0,0,4,4,1020,100,248.8,0.30000000000000004,0.128
2013,1,9,3,30,0,0,0,4,4,1020,100,257.6,0.1,0.128
2013,1,9,4,30,0,0,0,4,4,1020,100,115.9,0.2,0.128
2013,1,9,5,30,0,0,0,4,4,1020,100,182.9,0.30000000000000004,0.128
2013,1,9,6,30,0,0,0,2,3,1020,100,182.4,0.4,0.128
2013,1,9,7,30,0,7,7,2,3,1020,100,185.70000000000002,0.7000000000000001,0.128
2013,1,9,8,30,83,69,84,3,4,1020,97.86,213.3,1.1,0.128
2013,1,9,9,30,293,119,212,3,4,1020,99.35000000000001,214.5,1.5,0.128
2013,1,9,10,30,304,164,290,4,5,1020,95.55,205,1.9000000000000001,0.128
2013,1,9,11,30,122,206,263,4,6,1020,92.69,204.3,2.5,0.128
2013,1,9,12,30,343,187,348,5,7,1020,89.92,215.3,3,0.128
2013,1,9,13,30,0,25,25,5,7,1020,93.12,221.20000000000002,3.1,0.128
2013,1,9,14,30,7,121,123,6,8,1020,90.18,220.70000000000002,3,0.128
2013,1,9,15,30,154,77,109,6,7,1020,99.45,210.5,3,0.128
2013,1,9,16,30,0,17,17,7,7,1020,100,215.20000000000002,3.2,0.128
2013,1,9,17,30,0,0,0,7,7,1020,100,228,3.5,0.128
2013,1,9,18,30,0,0,0,7,7,1020,100,245,3.8000000000000003,0.128
2013,1,9,19,30,0,0,0,6,6,1020,100,261.5,3.9000000000000004,0.128
2013,1,9,20,30,0,0,0,6,6,1020,100,274.2,3.8000000000000003,0.128
2013,1,9,21,30,0,0,0,6,6,1020,100,284.5,3.9000000000000004,0.128
2013,1,9,22,30,0,0,0,4,5,1020,100,287.90000000000003,4.1000000000000005,0.128
2013,1,9,23,30,0,0,0,4,5,1020,100,285,4.2,0.128
2013,1,10,0,30,0,0,0,4,5,1020,95.60000000000001,283.6,4.2,0.128
2013,1,10,1,30,0,0,0,3,4,1020,97.19,287,3.9000000000000004,0.128
2013,1,10,2,30,0,0,0,3,4,1020,93.48,291.1,3.4000000000000004,0.128
2013,1,10,3,30,0,0,0,2,3,1020,97.44,294.40000000000003,2.9000000000000004,0.128
2013,1,10,4,30,0,0,0,2,3,1020,94.8,299.8,2.7,0.128
2013,1,10,5,30,0,0,0,1,2,1020,98.5,307.3,2.6,0.128
2013,1,10,6,30,0,0,0,1,2,1030,95.9,312.3,2.6,0.128
2013,1,10,7,30,0,8,8,1,2,1030,94.59,316.6,3,0.128
2013,1,10,8,30,204,66,104,1,4,1030,84.21000000000001,321.70000000000005,3.3000000000000003,0.128
2013,1,10,9,30,803,59,315,1,5,1030,78.28,327.40000000000003,3.5,0.128
2013,1,10,10,30,877,67,431,0,6,1030,68.61,333.90000000000003,3.5,0.128
2013,1,10,11,30,905,70,494,0,7,1030,63.03,333.90000000000003,3.3000000000000003,0.128
2013,1,10,12,30,903,71,497,0,7,1030,63.53,330.40000000000003,3,0.128
2013,1,10,13,30,866,70,439,0,8,1030,60.54,326,2.7,0.128
2013,1,10,14,30,787,64,329,1,7,1030,66.5,323.20000000000005,2,0.128
2013,1,10,15,30,627,50,180,2,6,1030,76.57000000000001,321,1.4000000000000001,0.128
2013,1,10,16,30,245,18,30,1,4,1030,84.98,319.6,1.5,0.128
2013,1,10,17,30,0,0,0,1,4,1030,81.65,324.40000000000003,1.6,0.128
2013,1,10,18,30,0,0,0,1,3,1030,86.76,337.1,1.8,0.128
2013,1,10,19,30,0,0,0,0,3,1030,86.4,353.90000000000003,1.9000000000000001,0.128
2013,1,10,20,30,0,0,0,1,3,1030,87.2,8.5,2,0.128
2013,1,10,21,30,0,0,0,1,3,1030,88.77,20.1,2.1,0.128
2013,1,10,22,30,0,0,0,1,3,1030,90.86,27.8,2.1,0.128
2013,1,10,23,30,0,0,0,1,3,1030,92.26,36.6,2.1,0.128
2013,1,11,0,30,0,0,0,2,3,1030,93.15,52.7,2.2,0.128
2013,1,11,1,30,0,0,0,2,3,1030,93.22,64.3,2.1,0.128
2013,1,11,2,30,0,0,0,1,3,1030,92.22,71.10000000000001,1.9000000000000001,0.128
2013,1,11,3,30,0,0,0,1,3,1020,92.41,81.5,1.7000000000000002,0.128
2013,1,11,4,30,0,0,0,2,3,1020,93.48,91.10000000000001,1.5,0.128
2013,1,11,5,30,0,0,0,2,3,1020,95.57000000000001,93.10000000000001,1.4000000000000001,0.128
2013,1,11,6,30,0,0,0,2,3,1020,97.82000000000001,96.7,1.4000000000000001,0.128
2013,1,11,7,30,0,1,1,3,4,1020,93.87,101.9,1.4000000000000001,0.128
2013,1,11,8,30,0,59,59,3,6,1020,86.37,107.4,1.5,0.128
2013,1,11,9,30,0,71,71,4,7,1020,85.79,110.5,1.6,0.128
2013,1,11,10,30,427,145,324,5,7,1020,88.7,111.30000000000001,1.5,0.128
2013,1,11,11,30,133,209,271,5,7,1020,91.22,110,1.7000000000000002,0.128
2013,1,11,12,30,27,186,199,5,8,1020,86.99,130.20000000000002,2,0.128
2013,1,11,13,30,0,85,85,6,8,1020,88.51,144.5,2,0.128
2013,1,11,14,30,0,62,62,6,8,1020,90.18,141,2,0.128
2013,1,11,15,30,0,51,51,6,7,1020,98.11,133,2.3000000000000003,0.128
2013,1,11,16,30,0,9,9,6,7,1020,98.36,140.5,2.5,0.128
2013,1,11,17,30,0,0,0,6,7,1020,99.72,155.3,2.2,0.128
2013,1,11,18,30,0,0,0,7,7,1020,100,156.5,1.9000000000000001,0.128
2013,1,11,19,30,0,0,0,7,7,1010,100,156,1.7000000000000002,0.128
2013,1,11,20,30,0,0,0,7,7,1010,100,168.10000000000002,1.3,0.128
2013,1,11,21,30,0,0,0,7,7,1010,100,177.4,1,0.128
2013,1,11,22,30,0,0,0,7,7,1010,100,190.20000000000002,1,0.128
2013,1,11,23,30,0,0,0,6,6,1010,100,231,1,0.128
2013,1,12,0,30,0,0,0,4,5,1010,100,279.1,1.1,0.128
2013,1,12,1,30,0,0,0,4,5,1010,100,305.7,1.2000000000000002,0.128
2013,1,12,2,30,0,0,0,4,5,1010,100,320.40000000000003,1.5,0.128
2013,1,12,3,30,0,0,0,4,5,1010,100,327.70000000000005,1.9000000000000001,0.128
2013,1,12,4,30,0,0,0,4,5,1010,100,329,2.3000000000000003,0.128
2013,1,12,5,30,0,0,0,4,5,1010,100,329.8,2.5,0.128
2013,1,12,6,30,0,0,0,4,5,1010,100,333.5,2.3000000000000003,0.128
2013,1,12,7,30,0,1,1,4,5,1010,100,338.5,2.2,0.128
2013,1,12,8,30,21,68,72,4,5,1010,100,338,2.1,0.128
2013,1,12,9,30,26,123,132,5,6,1010,97.94,338.1,1.9000000000000001,0.128
2013,1,12,10,30,25,162,173,6,6,1010,100,335.20000000000005,1.8,0.128
2013,1,12,11,30,0,148,148,6,7,1010,99.04,338.5,1.6,0.128
2013,1,12,12,30,47,198,220,7,8,1010,95.52,343.8,1.4000000000000001,0.128
2013,1,12,13,30,9,155,159,7,8,1010,98.04,352.5,1.2000000000000002,0.128
2013,1,12,14,30,46,137,153,7,8,1010,99.42,1.8,0.9,0.128
2013,1,12,15,30,132,82,110,8,8,1010,100,12.100000000000001,0.8,0.128
2013,1,12,16,30,0,20,20,7,7,1010,100,32.300000000000004,0.8,0.128
2013,1,12,17,30,0,0,0,6,6,1010,100,52.7,0.9,0.128
2013,1,12,18,30,0,0,0,6,6,1010,100,69.7,1,0.128
2013,1,12,19,30,0,0,0,6,6,1010,100,86.80000000000001,0.9,0.128
2013,1,12,20,30,0,0,0,6,6,1010,100,97.9,0.7000000000000001,0.128
2013,1,12,21,30,0,0,0,6,6,1010,100,106.5,0.5,0.128
2013,1,12,22,30,0,0,0,6,6,1010,100,116.4,0.5,0.128
2013,1,12,23,30,0,0,0,6,6,1010,100,132,0.5,0.128
2013,1,13,0,30,0,0,0,6,6,1010,100,159.3,0.5,0.128
2013,1,13,1,30,0,0,0,6,6,1010,100,169.10000000000002,0.6000000000000001,0.128
2013,1,13,2,30,0,0,0,4,5,1010,100,177.3,0.7000000000000001,0.128
2013,1,13,3,30,0,0,0,4,5,1010,100,197.3,0.6000000000000001,0.128
2013,1,13,4,30,0,0,0,4,5,1010,100,203.4,0.6000000000000001,0.128
2013,1,13,5,30,0,0,0,4,5,1010,100,181.20000000000002,0.8,0.128
2013,1,13,6,30,0,0,0,4,5,1010,100,170,1.2000000000000002,0.128
